songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Believe,0.493,0.622,312920,0.312,0.518,123.821,0.049,0,-7.834,0.144,3,0,4,1
The Point Of It All,0.731,0.672,230240,0.457,0.403,117.836,0.0781,1,-6.716,0.118,7,2.02E-06,4,1
I Wish,0.0593,0.736,226760,0.666,0.224,89.824,0.0337,1,-4.929,0.107,1,3.82E-05,4,1
So Into You,0.0665,0.656,261867,0.479,0.708,184.374,0.0348,0,-7.055,0.168,7,0.00272,4,1
A Pimp's Dream,0.535,0.852,274733,0.367,0.447,96.082,0.35,1,-11.587,0.225,7,0.0107,4,1
I Think I Love You,0.111,0.549,221987,0.491,0.728,203.818,0.127,1,-9.537,0.0564,0,1.46E-05,4,1
Weekend Love,0.574,0.473,224987,0.267,0.367,51.4,0.236,1,-9.742,0.077,3,0,4,1
Don't Come Easy,0.862,0.68,203639,0.381,0.215,71.448,0.225,0,-10.084,0.0985,11,3.72E-06,4,1
Opera,0.26,0.676,240133,0.921,0.702,97.067,0.321,1,-5.066,0.19,1,0,4,1
Sunshine,0.209,0.654,255960,0.635,0.63,75.179,0.319,0,-7.962,0.0501,6,0,4,1
Halfcrazy,0.462,0.412,254493,0.77,0.418,101.955,0.18,0,-6.057,0.0485,11,1.50E-06,3,1
Just Friends (Sunny),0.404,0.754,251427,0.376,0.554,95.018,0.204,1,-7.561,0.358,0,0,4,1
Love,0.342,0.569,304667,0.385,0.339,99.738,0.0499,0,-9.919,0.0876,1,0,4,1
Slow Dance,0.286,0.701,283507,0.559,0.691,91.045,0.0435,0,-6.588,0.271,5,0,4,1
Breakin' My Heart (Pretty Brown Eyes),0.0985,0.672,356960,0.52,0.551,137.213,0.0407,0,-9.965,0.0365,7,1.28E-06,4,1
Giving You All My Love,0.264,0.625,211427,0.481,0.603,143.14,0.0563,1,-9.169,0.511,7,0,4,1
Nothing Like Loving You,0.222,0.739,231467,0.48,0.663,140.071,0.0412,0,-8.116,0.122,8,9.88E-06,4,1
Picture Perfect(Featuring Phonte) (Extended Version),0.234,0.633,353760,0.616,0.52,87.283,0.271,0,-10.087,0.0895,11,3.70E-05,4,1
Love Drug,0.0914,0.523,298373,0.673,0.413,149.497,0.0861,0,-6.226,0.163,7,0,4,1
Best Friend,0.142,0.774,280560,0.562,0.528,83.011,0.331,1,-6.225,0.0541,7,0,4,1
Settle For My Love,0.448,0.613,340200,0.568,0.436,127.24,0.108,1,-9.828,0.0879,5,0.00168,4,1
Religious,0.242,0.622,229285,0.676,0.433,110.899,0.0462,1,-6.678,0.363,0,0,4,1
Pretty Wings - uncut,0.252,0.563,310520,0.402,0.2,115.561,0.0668,1,-10.496,0.0886,9,2.07E-06,4,1
Fistful of Tears,0.176,0.744,219267,0.62,0.701,123.032,0.0558,1,-6.995,0.101,0,0,3,1
This Woman's Work - Remastered 2021,0.662,0.381,240307,0.29,0.151,113.318,0.0336,1,-10.682,0.106,8,1.48E-05,4,1
