songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Ego Oyibo,0.725,0.641,183175,0.627,0.695,189.916,0.0662,1,-7.498,0.145,8,0.000191,4,0
Break Up,0.558,0.793,181478,0.56,0.572,107.966,0.197,0,-8.595,0.0861,3,0.00016,4,0
Feran Mi,0.377,0.852,196974,0.561,0.666,100.007,0.0524,1,-9.264,0.145,6,0.00514,4,0
21,0.0187,0.762,145892,0.368,0.372,86.01,0.101,0,-9.748,0.0892,3,2.47e-06,4,0
Runaway,0.213,0.352,220895,0.391,0.0726,98.577,0.0364,1,-7.294,0.096,10,0.00611,4,0
Lose Ya,0.521,0.686,119986,0.421,0.635,97.871,0.0772,1,-9.688,0.245,5,0.119,4,0
Falling,0.396,0.692,156961,0.559,0.429,105.014,0.0487,0,-7.554,0.237,7,0.0,4,0
PrEttY Like,0.268,0.833,166950,0.586,0.405,100.044,0.24,0,-4.043,0.375,8,0.00172,4,0
Slip & Slide (feat. Rotimi),0.197,0.813,177162,0.33,0.898,103.027,0.212,0,-15.171,0.0458,5,0.000263,4,0
Jejely,0.386,0.717,181250,0.589,0.668,94.689,0.354,1,-8.802,0.452,11,2.91e-05,4,0
Lose Control (feat. Blxckie),0.28,0.791,178000,0.732,0.804,103.015,0.0618,1,-5.733,0.119,5,0.00598,4,0
Alone,0.0408,0.52,157571,0.824,0.676,199.909,0.217,0,-5.504,0.0825,5,0.00713,4,0
Sharp Attack,0.517,0.717,163414,0.605,0.624,122.991,0.328,0,-4.82,0.0988,1,0.000324,5,0
Saati Ramoni,0.839,0.569,189091,0.433,0.583,58.158,0.125,1,-6.01,0.138,5,3.4e-06,5,0
Hillary Remix (feat. Pabi Cooper),0.0219,0.798,174953,0.718,0.238,106.996,0.057,1,-7.884,0.0904,11,0.000363,4,0
Eyes on You,0.0577,0.83,182442,0.695,0.666,108.011,0.0627,0,-5.015,0.104,5,0.000813,4,0
I Promise,0.48,0.845,161947,0.672,0.936,112.978,0.0496,1,-8.136,0.0758,1,0.208,4,0
Jam One Kele,0.274,0.739,149053,0.413,0.591,126.843,0.187,0,-8.734,0.0327,7,0.0,5,0
2x2,0.682,0.789,159429,0.842,0.699,104.011,0.0504,0,-6.232,0.14,5,3.97e-06,4,0
Realize (feat. taves),0.232,0.594,183099,0.242,0.576,112.773,0.357,1,-22.8,0.118,5,0.0617,5,0
Love and Trust,0.34,0.861,165218,0.558,0.619,108.952,0.0857,1,-4.788,0.127,7,0.00092,4,0
Amina,0.416,0.876,157209,0.547,0.783,119.038,0.061,1,-6.902,0.0867,8,9.58e-05,4,0
Beautiful Lies,0.283,0.729,175438,0.622,0.541,104.955,0.107,0,-8.113,0.171,0,0.274,4,0
7 in the Morning,0.66,0.603,214913,0.693,0.363,89.098,0.236,0,-6.574,0.0981,4,0.000121,4,0
Kiss 'N' Tell,0.612,0.885,141941,0.637,0.766,110.019,0.0405,0,-5.234,0.155,8,0.00389,4,0
For You,0.523,0.726,168713,0.736,0.419,101.009,0.0418,1,-4.669,0.102,6,0.675,4,0
