songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Girls Like You,0.275,0.7,173223,0.457,0.75,121.712,0.351,1,-7.402,0.0636,1,2.54e-06,4,0
Real,0.496,0.702,140288,0.623,0.584,103.181,0.106,1,-7.17,0.093,9,0.209,4,0
"Left, Right, GO!",0.117,0.788,226933,0.654,0.916,110.036,0.115,0,-5.186,0.483,6,0.000238,4,0
All That It Takes,0.0742,0.599,208000,0.509,0.504,89.867,0.122,0,-9.856,0.136,0,3.38e-05,4,0
Timeless,0.191,0.722,194160,0.353,0.448,121.909,0.0776,0,-9.23,0.157,0,5.99e-06,4,0
MUSTARD (WITH 6LACK),0.323,0.694,201464,0.439,0.298,118.896,0.0628,0,-7.56,0.551,5,1.25e-06,4,0
Fantasy (Give It All),0.942,0.423,177535,0.275,0.192,80.416,0.18,0,-13.862,0.135,9,0.0118,3,0
EGO,0.0173,0.737,149744,0.45,0.124,117.003,0.0593,1,-5.318,0.144,9,0.0,4,0
Double Back,0.196,0.683,159245,0.578,0.134,80.03,0.103,0,-5.54,0.125,4,0.0,4,0
Suite Life (Familiar) - Bonus Track,0.32,0.626,154393,0.615,0.65,139.883,0.0332,1,-5.559,0.139,0,0.0,4,0
Love Outloud,0.503,0.54,177500,0.627,0.234,119.232,0.219,1,-7.233,0.119,1,0.0,4,0
Luv Songs (Unruly),0.169,0.595,175496,0.676,0.586,139.806,0.412,0,-4.915,0.357,6,0.0,4,0
I Need You,0.42,0.734,182311,0.345,0.38,74.99,0.311,0,-8.24,0.112,5,4.28e-05,4,0
ego talkin',0.0574,0.493,174638,0.489,0.0799,132.018,0.0375,1,-7.885,0.104,10,7.28e-06,4,0
Chances,0.377,0.397,233827,0.544,0.341,87.81,0.0555,1,-6.284,0.348,0,1.97e-06,4,0
No Way,0.105,0.676,173483,0.596,0.468,124.636,0.214,0,-6.777,0.121,5,0.0,4,0
BAD HABITS,0.373,0.642,185950,0.556,0.155,119.605,0.126,1,-10.053,0.3,1,0.396,4,0
Miss Me Yet?,0.635,0.709,174656,0.424,0.689,90.065,0.262,1,-11.134,0.0862,11,0.00189,4,0
Right My Wrongs,0.526,0.333,140973,0.421,0.0859,113.197,0.0343,1,-9.553,0.2,7,6.44e-05,3,0
