songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Think,0.251,0.687,139733,0.63,0.926,110.051,0.0389,1,-10.817,0.221,6,0,4,0
Super Freak,0.22,0.838,205467,0.794,0.962,132.446,0.0531,0,-8.245,0.0575,9,0,4,0
Green Onions,0.767,0.816,176333,0.514,0.912,136.837,0.0339,1,-8.741,0.0899,10,0.949,4,0
Pick Up the Pieces,0.0548,0.768,239908,0.853,0.889,107.234,0.0427,0,-5.915,0.0188,10,0.13,4,0
Let It Whip,0.112,0.826,287000,0.9,0.954,132.099,0.0411,0,-4.383,0.0875,9,0.00136,4,0
Got To Give It Up - Pt. 1,0.234,0.855,255133,0.847,0.89,122.644,0.042,1,-9.019,0.345,2,0.00062,4,0
Get Up Offa That Thing,0.339,0.883,250387,0.631,0.782,118.084,0.42,1,-11.473,0.942,2,5.19E-06,4,0
Fantastic Voyage,0.134,0.816,370893,0.602,0.963,114.768,0.0755,1,-11.924,0.152,7,4.23E-05,4,0
Funkin' for Jamaica,0.178,0.822,282080,0.854,0.691,111.301,0.237,1,-6.7,0.0343,8,0.00574,4,0
Controversy,0.00996,0.852,435333,0.321,0.629,119.378,0.0528,0,-17.139,0.0684,1,0.239,4,0
Give Up The Funk (Tear The Roof Off The Sucker),0.0659,0.717,348067,0.665,0.774,105.693,0.0523,1,-9.503,0.326,9,0,4,0
Memphis Soul Stew,0.259,0.724,179413,0.601,0.886,113.227,0.0634,0,-10.805,0.111,11,0.237,4,0
Clean up Woman,0.566,0.865,169533,0.652,0.829,90.081,0.143,1,-9.046,0.0833,5,0.000919,4,0
Why Did You Do It - Remastered,0.0554,0.748,211907,0.755,0.886,98.284,0.0782,0,-7.28,0.0628,6,0,4,0
Galaxy,0.0545,0.719,494107,0.743,0.488,118.284,0.0638,1,-10.735,0.0782,0,0.00248,4,0
Think (About It),0.204,0.773,204160,0.561,0.717,112.582,0.225,1,-10.224,0.0575,9,0,4,0
Mr. Big Stuff,0.29,0.886,164560,0.491,0.971,93.236,0.171,1,-12.589,0.229,8,2.46E-06,4,0
If You Want Me to Stay,0.28,0.843,180493,0.48,0.762,101.993,0.0492,0,-11.574,0.108,11,0.000782,4,0
In the Stone,0.0964,0.656,288480,0.662,0.717,114.612,0.0493,1,-10.346,0.0853,4,0.000612,4,0
Master Blaster (Jammin'),0.04,0.877,307933,0.422,0.97,131.103,0.0546,0,-14.933,0.182,10,0.000406,4,0
Cissy Strut,0.172,0.507,186853,0.763,0.708,176.193,0.0945,1,-12.732,0.324,0,0.886,4,0
Like Sugar,0.0363,0.811,239621,0.792,0.94,107.255,0.0537,1,-8.477,0.342,7,0.0517,4,0
Soul Finger,0.142,0.736,142773,0.462,0.859,115.845,0.031,1,-15,0.231,4,0.836,4,0
Fire,0.101,0.623,264360,0.681,0.843,107.319,0.0604,1,-15.733,0.269,5,0.0158,4,0
It's Your Thing,0.0727,0.376,169293,0.67,0.837,185.503,0.0854,1,-9.273,0.0718,10,2.52E-06,4,0
