songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
zombie pop,0.00799,0.686,114380,0.687,0.88,90.084,0.0555,1,-7.794,0.0781,2,7.33e-05,4,0
MOVIE,0.663,0.583,183147,0.557,0.595,73.615,0.0494,1,-4.012,0.374,3,0.0,4,0
Cry For Love,0.338,0.706,210893,0.692,0.526,136.078,0.0483,0,-4.084,0.113,1,0.0,4,0
Lucid Dream,0.0539,0.7,210560,0.753,0.146,97.998,0.0441,0,-3.841,0.072,11,1.72e-05,4,0
Dance,0.717,0.805,219034,0.393,0.407,89.03,0.0339,0,-6.976,0.105,3,6.56e-06,4,0
LOVE COUNTDOWN (Feat. Wonstein),0.242,0.693,197613,0.844,0.862,159.937,0.192,0,-2.481,0.0618,11,0.0,4,0
You Might (Feat. SHIRT),0.57,0.776,187186,0.439,0.7,101.075,0.0588,1,-8.097,0.134,8,0.0,4,0
THE GONLAN SONG,0.142,0.855,172500,0.661,0.786,95.99,0.0794,0,-3.952,0.147,4,1.16e-06,4,0
긴 밤 (feat. GIRIBOY),0.624,0.722,210853,0.514,0.59,129.997,0.0487,0,-5.709,0.3,1,0.0,4,0
VIBE (feat. Jimin of BTS),0.0936,0.787,175776,0.671,0.591,100.078,0.0572,1,-5.6,0.249,0,0.0,4,0
Like A Fool,0.55,0.496,214427,0.491,0.5,176.92,0.287,1,-8.628,0.123,9,0.0,3,0
Don't ever say love me (feat. RM of BTS),0.355,0.543,214920,0.475,0.187,145.115,0.0541,0,-6.502,0.366,11,0.0,4,0
Irene,0.744,0.877,199672,0.5,0.412,121.966,0.0578,1,-5.54,0.108,1,0.0,3,0
Your Existence,0.536,0.418,204229,0.603,0.657,100.171,0.204,1,-9.379,0.11,7,2.52e-05,4,0
Bonnie & Clyde,0.586,0.625,192641,0.506,0.189,125.685,0.0294,1,-5.22,0.105,6,2.88e-05,3,0
Mayday (feat. 조이),0.523,0.635,199267,0.641,0.578,74.977,0.0843,0,-6.39,0.199,4,0.0,4,0
Candy (Feat. Zion.T),0.124,0.584,186019,0.712,0.649,103.914,0.204,1,-7.215,0.118,8,0.0,4,0
Yours,0.137,0.676,235413,0.774,0.392,86.994,0.0338,1,-3.988,0.106,8,0.0,4,0
