songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Slippery When Wet,0.0451,0.723,197093,0.866,0.944,101.436,0.101,1,-7.064,0.0992,4,2.8e-05,4,0
Funk Ain't Ova,0.0484,0.841,231964,0.77,0.708,130.021,0.139,1,-5.482,0.158,2,0.000201,4,0
Mighty Mighty,0.0223,0.672,183200,0.814,0.968,115.073,0.032,0,-10.642,0.15,10,0.0411,4,0
Miss Madison,0.21,0.822,210160,0.653,0.687,88.957,0.112,1,-5.495,0.0433,1,0.000712,4,0
Death Or Devotion,0.143,0.823,265800,0.492,0.864,89.959,0.128,0,-6.328,0.0694,10,0.00173,4,0
Do It Like You Do,0.311,0.746,251293,0.525,0.835,95.116,0.186,1,-8.7,0.0818,0,0.00867,4,0
Housequake,0.242,0.887,282107,0.685,0.714,115.702,0.0736,1,-15.42,0.0962,1,0.0163,4,0
Standing On The Verge Of Getting It On,0.0912,0.664,310144,0.789,0.663,115.173,0.162,1,-8.913,0.277,8,0.0,4,0
Liar,0.17,0.675,271054,0.847,0.603,92.85,0.115,1,-5.329,0.192,7,1.8e-06,4,0
"I Don't Believe You Want To Get Up And Dance (Oops, Up Side Your Head)",0.246,0.646,211067,0.786,0.814,103.666,0.149,0,-10.308,0.387,11,2.7e-06,4,0
Got Me Funked Up,0.0608,0.748,212027,0.646,0.771,91.972,0.045,0,-7.601,0.313,10,0.0221,4,0
Devon,0.276,0.768,281200,0.719,0.551,104.067,0.0335,0,-8.086,0.279,2,0.271,4,0
Pocket (Radio Edit),0.277,0.582,227348,0.861,0.75,92.047,0.0642,0,-6.202,0.0558,1,0.0,4,0
Wired Up,0.00707,0.741,212252,0.644,0.895,120.009,0.0649,1,-11.04,0.0407,0,3.34e-06,4,0
Just Say Nothing,0.0275,0.775,281133,0.898,0.776,109.986,0.0946,1,-7.054,0.0646,2,0.000257,4,0
Do Me Right,0.0847,0.717,217373,0.846,0.966,111.988,0.0362,0,-3.146,0.0634,0,7.4e-05,4,0
.img,0.00602,0.724,347237,0.695,0.721,114.998,0.065,0,-5.756,0.387,11,0.0735,4,0
Jackson,0.195,0.656,323253,0.879,0.736,108.523,0.0722,1,-5.81,0.156,1,4.83e-05,4,0
I'll Be With You,0.246,0.78,263947,0.722,0.913,93.042,0.0602,0,-8.559,0.22,2,0.00947,4,0
All This Love That I'm Giving,0.67,0.679,274580,0.946,0.853,109.869,0.0827,1,-3.703,0.199,6,9.17e-06,4,0
Rock Me Again & Again & Again & Again & Again & Again,0.462,0.79,208360,0.667,0.965,117.067,0.265,1,-7.414,0.128,1,0.0,4,0
Joyous,0.00327,0.461,387893,0.754,0.855,112.606,0.0407,1,-10.738,0.0591,0,0.0112,4,0
Work It Out,0.0787,0.647,277493,0.683,0.81,175.429,0.139,1,-6.052,0.142,0,5.79e-06,4,0
Losin' Streak (feat. Daniel Merriweather),0.0943,0.577,224832,0.819,0.962,200.964,0.16,1,-6.389,0.0817,6,0.000312,4,0
