songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Big Building's Walk,0.0743,0.775,176148,0.271,0.335,79.021,0.0505,1,-12.82,0.0926,8,0.874,1,0
Ode To Benny Liku,0.266,0.747,380121,0.707,0.676,120.009,0.0525,0,-10.226,0.288,4,0.852,4,0
Joyous,0.0301,0.453,389815,0.829,0.906,112.244,0.0425,1,-8.019,0.0514,0,0.00743,4,0
Pace,0.453,0.717,197373,0.667,0.468,139.92,0.104,0,-6.06,0.116,9,0.00464,4,0
Tokisan,0.0959,0.658,205160,0.625,0.747,122.514,0.0401,0,-10.787,0.0933,7,0.907,4,0
Them Changes,0.266,0.8,341960,0.537,0.78,117.988,0.0686,1,-10.706,0.09,9,0.725,4,0
Tom Kha,0.179,0.773,252390,0.649,0.866,95.029,0.0891,1,-7.785,0.243,0,0.778,4,0
Dirty Sunday,0.0032,0.735,241445,0.67,0.831,103.015,0.0489,1,-7.015,0.0338,7,0.887,4,0
Souly,0.535,0.599,212263,0.65,0.592,148.52,0.0368,1,-7.177,0.254,0,0.71,4,0
Universal Insanity,0.0345,0.526,406660,0.724,0.71,162.291,0.0636,1,-9.061,0.16,5,0.875,4,0
Misfit,0.0453,0.775,221791,0.604,0.7,89.974,0.0842,1,-5.454,0.173,9,0.411,4,0
"Limu, Limu, Lima",0.322,0.396,278200,0.893,0.627,111.436,0.054,1,-6.241,0.104,2,0.138,4,0
Old World Monkeys,0.112,0.707,283221,0.652,0.788,98.045,0.0346,0,-7.645,0.119,11,0.854,4,0
Spanish Joint,0.917,0.561,264974,0.345,0.65,110.788,0.0533,0,-17.059,0.11,10,0.926,4,0
Funky Snakefoot,0.13,0.697,225907,0.886,0.903,104.921,0.0492,1,-9.838,0.0542,1,0.639,4,0
War Dance,0.00916,0.68,338507,0.815,0.592,112.06,0.0452,1,-9.211,0.0974,2,0.799,4,0
On The Avenue,0.336,0.587,374520,0.667,0.534,98.725,0.0481,0,-11.156,0.101,11,0.83,4,0
Street Sweeper,0.0303,0.547,234309,0.639,0.783,182.539,0.296,0,-7.998,0.0747,6,0.634,4,0
Regular,0.539,0.637,255267,0.692,0.794,108.267,0.0688,1,-6.192,0.0464,8,0.376,4,0
Capture This,0.319,0.563,225500,0.533,0.701,82.031,0.0325,0,-10.976,0.117,4,0.173,4,0
Sky View,0.0784,0.604,385000,0.862,0.509,111.367,0.11,1,-7.835,0.785,0,0.351,4,0
The Kumquat Kids,0.253,0.651,270973,0.752,0.887,92.979,0.0802,0,-8.017,0.0422,9,0.0708,4,0
Black Octopus,0.309,0.593,231573,0.793,0.967,103.129,0.0357,0,-11.345,0.0673,0,0.0247,4,0
Longseller Tornado,0.00364,0.429,293013,0.922,0.658,124.788,0.166,1,-3.755,0.305,0,0.00451,4,0
Driving,0.0209,0.534,186745,0.579,0.686,158.968,0.108,0,-6.134,0.25,2,0.819,4,0
Rainfalls,0.864,0.532,217392,0.496,0.388,103.167,0.0615,1,-12.242,0.116,1,0.893,4,0
Glide,0.154,0.711,192999,0.645,0.966,118.341,0.0299,0,-11.726,0.104,10,0.882,4,0
Partido Alto,0.575,0.734,393973,0.679,0.634,108.003,0.0758,0,-9.183,0.173,7,0.892,4,0
Back to the Future,0.47,0.637,204160,0.688,0.722,94.522,0.0738,0,-10.727,0.0815,10,0.921,4,0
The Message Continues,0.195,0.429,404773,0.585,0.337,117.322,0.0457,1,-10.327,0.0817,1,0.74,4,0
Sure Shot,0.0257,0.482,241400,0.862,0.299,100.726,0.0504,1,-4.748,0.157,1,0.878,4,0
Life on Mars - OPOLOPO Extended Remix,0.0192,0.713,604711,0.963,0.589,120.043,0.0465,1,-5.289,0.0795,7,0.776,4,0
Chank,0.263,0.673,406960,0.596,0.797,120.106,0.0439,0,-11.3,0.0768,9,0.836,4,0
Banana,0.416,0.494,246761,0.96,0.951,99.307,0.0496,0,-11.473,0.104,6,0.849,3,0
Juice Box,0.147,0.699,291907,0.87,0.962,133.156,0.0547,1,-6.085,0.0466,5,0.491,4,0
Wind Parade,0.439,0.581,369533,0.683,0.607,97.839,0.039,0,-9.847,0.0647,2,0.00734,4,0
Miami Dream,0.319,0.685,316999,0.818,0.718,107.47,0.0331,1,-7.212,0.659,2,0.764,4,0
Got Myself a Good Man,0.0151,0.755,308881,0.82,0.869,109.996,0.0504,1,-6.218,0.0518,8,0.0837,4,0
Path to Macondo / Those Kind of Blues,0.322,0.69,371707,0.642,0.855,170.001,0.0691,1,-10.006,0.105,0,0.386,4,0
Chameleon,0.899,0.571,282831,0.381,0.503,119.917,0.0364,1,-11.233,0.161,3,0.94,3,0
Kaleidoscopic Universe,0.0443,0.648,279719,0.916,0.719,119.932,0.038,1,-9.005,0.151,0,0.151,4,0
Open Sesame,0.0324,0.61,335000,0.927,0.688,119.964,0.0664,1,-2.006,0.556,4,0.0549,4,0
Shuffle Bubble,0.0179,0.434,299890,0.345,0.739,93.735,0.0497,0,-9.306,0.078,9,0.822,4,0
Always Let Me Go,0.771,0.555,280463,0.399,0.331,94.042,0.108,1,-12.219,0.114,2,0.849,4,0
More Lemon Juice,0.0608,0.645,257592,0.596,0.86,127.966,0.0392,0,-11.549,0.115,6,0.853,4,0
Running Away - 12-Inch Long Version,0.157,0.825,414000,0.577,0.962,116.037,0.0364,0,-11.19,0.0301,10,0.00347,4,0
Cissy Strut,0.0198,0.579,270053,0.663,0.775,170.619,0.047,1,-7.516,0.289,5,0.898,4,0
Andromeda Style Fuunk,0.0439,0.788,230625,0.523,0.447,105.061,0.0613,1,-10.302,0.0766,1,0.0181,4,0
New York Times - Remastered 2002,0.0787,0.344,413893,0.919,0.53,97.467,0.0984,1,-8.317,0.278,6,0.169,4,0
Mysterious Vibes,0.0558,0.587,290067,0.321,0.716,92.69,0.0274,0,-19.623,0.107,8,0.00332,4,0
Play it Back,0.109,0.666,215755,0.762,0.964,112.083,0.0368,1,-10.247,0.241,1,0.89,4,0
Rush Hour,0.461,0.497,252094,0.731,0.566,118.192,0.0416,0,-7.446,0.121,9,0.644,4,0
The What Factor? - The Masterlink Sessions,0.295,0.651,313294,0.451,0.597,92.808,0.043,0,-10.894,0.115,0,0.444,4,0
Cucumber Slumber,0.464,0.625,500867,0.693,0.941,95.367,0.0348,0,-11.52,0.198,8,0.0829,4,0
Oozing,0.00949,0.486,280795,0.587,0.46,170.695,0.0506,0,-8.363,0.107,11,0.909,4,0
Booker Time,0.226,0.598,369424,0.493,0.955,109.661,0.0396,1,-9.381,0.175,5,0.325,4,0
The Resurrection,0.26,0.728,243227,0.469,0.651,88.017,0.0855,0,-11.324,0.0895,5,0.0435,4,0
The Universe,0.202,0.509,427663,0.642,0.531,123.983,0.0541,1,-13.587,0.148,2,0.749,4,0
Running In Fear From Imaginary Assailants,0.519,0.555,222045,0.498,0.396,116.325,0.0717,0,-9.541,0.109,8,0.15,4,0
Cream Puff War,0.00278,0.418,222562,0.784,0.692,104.126,0.126,1,-6.403,0.125,7,0.0894,4,0
Fish Grease,0.132,0.586,315573,0.558,0.783,173.933,0.037,1,-9.371,0.0552,9,0.275,4,0
Prospect Park West,0.178,0.738,176185,0.77,0.947,167.976,0.0437,0,-5.029,0.0958,7,0.886,4,0
El Jonito,0.52,0.757,221173,0.615,0.735,104.068,0.0747,1,-8.186,0.144,1,0.906,4,0
Poignant Pelican,0.0151,0.488,317000,0.504,0.552,201.654,0.17,0,-11.21,0.117,6,0.772,4,0
Wouldn't You,0.0317,0.564,145500,0.483,0.0356,91.996,0.0292,0,-7.818,0.101,11,0.506,4,0
Breaki,0.179,0.516,378933,0.519,0.431,123.656,0.0511,0,-12.151,0.106,9,0.307,4,0
Swing Praxis - Kaidi Tatham Remix,0.0265,0.471,326427,0.545,0.63,122.852,0.0517,0,-11.556,0.047,9,0.262,4,0
Code 12 - Live at Masterlink,0.476,0.669,231895,0.37,0.653,120.008,0.0691,0,-10.374,0.0739,8,0.137,4,0
HOT SPOT,0.0373,0.775,273263,0.894,0.939,115.865,0.0705,0,-4.725,0.0435,10,0.814,4,0
