songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Poco a Poco,0.732,0.574,200773,0.538,0.373,84.985,0.0807,1,-7.497,0.382,6,1.6e-06,4,0
Que Se Parezca A Ti,0.716,0.732,184512,0.426,0.448,93.043,0.03,1,-7.389,0.267,3,0.0,4,0
Caramelo,0.309,0.814,224253,0.674,0.526,105.004,0.0531,0,-2.85,0.192,11,0.0,4,0
DRuuuUNK,0.0552,0.444,180000,0.574,0.194,93.886,0.0523,1,-6.787,0.102,2,0.00023,4,0
La Del Campo De Fresas,0.87,0.613,236013,0.301,0.414,79.978,0.027,1,-7.49,0.0719,9,0.0,4,0
Que Quede Claro,0.793,0.449,204232,0.44,0.12,139.983,0.0424,0,-10.118,0.0856,5,0.0465,4,0
Curarte,0.543,0.68,183529,0.499,0.478,169.975,0.2,1,-7.992,0.42,11,0.000858,4,0
Miénteme,0.297,0.726,158643,0.851,0.597,129.007,0.111,1,-4.775,0.115,7,0.00461,4,0
Aparecer (feat. Orestes Gomez),0.318,0.7,324656,0.363,0.499,73.972,0.16,0,-7.567,0.122,10,0.0,4,0
Nada Más,0.0561,0.518,203077,0.428,0.0628,156.071,0.0648,0,-8.186,0.205,9,0.0782,4,0
Quién Diría,0.119,0.723,168805,0.673,0.292,169.976,0.133,1,-5.811,0.101,2,5.95e-05,4,0
Na Pa Ti (feat. Kofi),0.153,0.774,173098,0.482,0.354,97.99,0.0918,0,-7.831,0.0943,5,0.0,4,0
Honey,0.502,0.711,186173,0.395,0.55,144.808,0.169,1,-7.401,0.209,11,0.00101,4,0
CUANDO HACEMOS EL AMOR,0.316,0.638,214009,0.606,0.354,151.86,0.0901,0,-3.982,0.367,1,0.0,4,0
Mi Piscis,0.874,0.72,202400,0.36,0.377,119.874,0.108,1,-10.023,0.101,0,5.27e-05,4,0
Barco,0.0724,0.675,238000,0.456,0.674,109.807,0.069,0,-11.769,0.116,10,3.54e-05,4,0
Te Hice Mal (Remix),0.851,0.523,270226,0.481,0.434,82.022,0.153,0,-6.205,0.074,6,0.000531,4,0
No Sabe Igual,0.487,0.734,136063,0.404,0.409,162.834,0.416,1,-11.376,0.0803,6,0.00522,4,0
Vibras,0.503,0.507,153133,0.481,0.401,180.084,0.0404,1,-10.278,0.111,2,0.0128,4,0
A la Mitad (Suceso 1),0.805,0.328,213993,0.553,0.634,58.02,0.0753,0,-7.359,0.0893,9,5e-06,4,0
Tengo sueño y la noche está fría,0.399,0.543,207647,0.564,0.503,99.983,0.0637,1,-9.363,0.116,0,0.000149,4,0
Si No Eres Tú? - Remix,0.43,0.61,264835,0.513,0.166,173.977,0.0447,0,-6.442,0.0979,1,0.0,4,0
Así De Simple,0.506,0.652,189133,0.725,0.703,86.941,0.129,1,-4.49,0.0728,1,1.02e-06,4,0
Bagels y Café,0.316,0.454,166496,0.539,0.788,90.105,0.168,0,-8.086,0.115,6,0.00378,4,0
Qué Maldición,0.784,0.663,189783,0.502,0.503,173.885,0.21,0,-10.638,0.133,8,0.00221,4,0
No Voy a Dudar,0.111,0.748,147687,0.349,0.679,163.71,0.196,1,-8.53,0.104,0,0.00298,4,0
AFTER LIFE,0.386,0.583,217097,0.747,0.377,95.093,0.181,0,-5.573,0.136,7,0.0,4,0
Al Revés,0.145,0.815,138486,0.375,0.643,139.886,0.497,1,-12.248,0.0978,8,0.0,4,0
Todo,0.408,0.743,202987,0.538,0.609,140.935,0.0884,1,-7.808,0.131,6,7.16e-06,4,0
Adentro Mío,0.0884,0.704,220000,0.397,0.232,180.049,0.229,1,-10.357,0.154,2,0.0264,4,0
Secreto,0.5,0.677,195573,0.493,0.399,129.891,0.0483,0,-8.372,0.101,11,0.0,4,0
Cortada en la Frente,0.0284,0.537,179277,0.704,0.297,165.942,0.0661,1,-4.99,0.132,8,0.0,4,0
Antítesis,0.0134,0.744,185472,0.639,0.643,96.017,0.0668,0,-5.641,0.159,4,0.0,4,0
CREEL,0.645,0.674,153852,0.577,0.334,110.033,0.0413,0,-9.023,0.126,0,0.00135,4,0
Joligud,0.382,0.728,214080,0.632,0.188,113.987,0.0472,0,-6.572,0.107,0,0.00683,4,0
Gangsta Luv,0.173,0.514,135211,0.457,0.52,141.857,0.0466,0,-6.39,0.12,1,2.23e-06,4,0
Endulzame,0.468,0.688,232156,0.422,0.338,139.973,0.0651,1,-8.875,0.206,8,0.000972,4,0
Respirar,0.542,0.745,172667,0.38,0.618,160.086,0.0828,0,-8.726,0.132,5,1.49e-05,4,0
NIÑXS ROTXS,0.106,0.774,163840,0.44,0.492,78.036,0.0736,0,-11.424,0.571,11,0.0,4,0
SUFICIENTEPUNTOWAV,0.483,0.476,240680,0.641,0.558,87.856,0.129,1,-7.465,0.138,2,0.00354,4,0
La Musa,0.387,0.805,101739,0.663,0.84,91.927,0.412,0,-5.493,0.153,5,2.17e-05,4,0
No Fui Solo Yo,0.611,0.7,202943,0.264,0.225,129.79,0.0576,1,-9.838,0.155,0,0.0,3,0
Aifon,0.149,0.736,178773,0.611,0.775,104.99,0.0348,0,-5.803,0.084,6,0.0105,4,0
Aquí Sigo,0.495,0.483,158820,0.559,0.367,172.752,0.0643,1,-8.118,0.0944,9,0.0,3,0
Nébula,0.785,0.649,150699,0.315,0.432,159.995,0.137,1,-11.933,0.35,9,0.000138,4,0
RIP,0.126,0.874,192000,0.33,0.441,130.039,0.255,1,-11.67,0.0841,8,0.0,4,0
