songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Murder She Wrote,0.161,0.883,245000,0.733,0.947,95.103,0.128,0,-9.153,0.334,11,0.00026,4,0
Un-Break My Heart,0.412,0.625,270333,0.426,0.112,110.021,0.0271,0,-8.4,0.116,2,0,4,0
Thong Song,0.119,0.706,253733,0.888,0.714,121.549,0.0654,1,-6.959,0.07,2,9.64E-05,4,0
Kiss from a Rose,0.684,0.584,288427,0.533,0.224,131.745,0.0305,0,-7.11,0.306,10,0,3,0
Escapade,0.0259,0.806,283934,0.954,0.701,115.229,0.0514,1,-6.741,0.176,1,0.000617,4,0
How Do I Live,0.128,0.577,266973,0.462,0.258,128.303,0.0279,1,-7.989,0.0822,2,0,4,0
I Swear,0.235,0.532,259853,0.407,0.23,83.207,0.0233,0,-9.658,0.117,6,0,4,0
Stay (I Missed You),0.462,0.612,184333,0.591,0.349,160.659,0.051,1,-7.02,0.111,1,0,4,0
Come on over Baby (All I Want Is You) - Radio Version,0.226,0.829,203333,0.915,0.779,118.903,0.106,1,-3.205,0.246,8,1.25E-05,4,0
You Get What You Give,0.17,0.621,300773,0.901,0.744,113.967,0.0302,1,-5.396,0.0875,2,0,4,0
Hold On,0.4,0.679,266867,0.657,0.546,97.8,0.0255,1,-9.897,0.0497,5,0,4,0
All I Wanna Do,0.111,0.82,272107,0.528,0.931,120.091,0.0321,1,-11.179,0.257,9,0.0186,4,0
"Baby, I Love Your Way",0.0528,0.651,249520,0.747,0.776,147.518,0.0699,0,-7.269,0.207,1,0,4,0
Groove Is in the Heart,0.0153,0.694,231787,0.881,0.924,121.554,0.0701,0,-4.053,0.0851,1,0.0196,4,0
This Kiss,0.175,0.398,194307,0.804,0.709,186.752,0.0451,1,-5.559,0.181,11,0,4,0
Crush,0.0262,0.733,199960,0.706,0.598,115.04,0.0292,0,-5.652,0.0881,1,0,4,0
Take a Bow,0.417,0.568,321360,0.366,0.311,79.98,0.0258,1,-8.854,0.0664,8,3.39E-06,4,0
Ironic,0.246,0.495,225933,0.595,0.392,85.341,0.0443,1,-7.57,0.236,11,0,4,0
Torn,0.0647,0.575,244667,0.886,0.609,96.31,0.034,1,-5.182,0.709,5,0.000187,4,0
I Don't Want to Wait,0.298,0.41,320027,0.468,0.475,177.508,0.0553,1,-8.177,0.0426,11,1.19E-05,4,0
Nobody Knows,0.509,0.64,306933,0.433,0.25,176.088,0.0375,1,-9.432,0.103,5,5.16E-06,4,0
As Long as You Love Me,0.164,0.775,214333,0.816,0.753,98.219,0.0281,1,-5.534,0.126,0,0,4,0
You'll Be In My Heart,0.0626,0.568,256733,0.748,0.623,96.59,0.0299,1,-6.54,0.0947,8,2.18E-06,4,0
Freedom! '90,0.0998,0.675,388400,0.873,0.817,91.77,0.0441,1,-7.697,0.0541,5,1.48E-05,4,0
Never Ever,0.559,0.738,387573,0.541,0.309,134.187,0.0311,1,-5.485,0.0492,1,0,4,0
Close To You,0.0849,0.781,325800,0.478,0.962,95.992,0.0561,1,-15.427,0.0877,6,3.93E-06,4,0
Every Morning,0.0834,0.833,219867,0.679,0.975,109.916,0.0365,1,-4.496,0.0769,8,0.00258,4,0
Tearin' up My Heart - Radio Edit,0.0028,0.686,211000,0.915,0.796,110.054,0.0364,1,-4.447,0.233,7,7.16E-06,4,0
Runaway,0.364,0.787,214933,0.86,0.862,109.154,0.0344,1,-4.974,0.0612,1,0.041,4,0
The King of Wishful Thinking,0.0331,0.669,241760,0.869,0.919,107.887,0.0525,1,-7.378,0.0991,0,0,4,0
Stop,0.287,0.722,204754,0.845,0.965,130.13,0.0308,0,-4.446,0.0561,2,0,4,0
Breathless,0.0541,0.607,207507,0.82,0.768,126.988,0.0597,1,-7.754,0.269,11,6.80E-05,4,0
Fields Of Gold,0.372,0.651,222120,0.339,0.32,103.996,0.0246,1,-11.917,0.0739,2,0.0141,4,0
Smooth (feat. Rob Thomas),0.16,0.609,294987,0.923,0.961,115.996,0.0338,1,-3.908,0.295,9,4.73E-06,4,0
Damn I Wish I Was Your Lover,0.281,0.563,323400,0.806,0.42,95.188,0.0496,1,-6.826,0.363,2,1.49E-05,4,0
Candy,0.178,0.813,234133,0.836,0.677,100.491,0.0881,1,-4.23,0.154,7,6.63E-05,4,0
Truly Madly Deeply,0.403,0.555,277267,0.698,0.816,168.12,0.0287,1,-8.874,0.0851,0,0,4,0
Baby Got Back,0.0051,0.926,262827,0.669,0.642,128.462,0.301,1,-11.271,0.0887,1,0,4,0
Walking on Broken Glass,0.215,0.749,253296,0.562,0.807,115.008,0.0281,1,-8.45,0.105,0,1.10E-06,4,0
Don't Speak,0.247,0.52,263560,0.709,0.536,76.039,0.0352,0,-7.125,0.18,5,1.78E-05,4,0
Miami,0.0339,0.877,197560,0.534,0.89,108.17,0.15,1,-6.178,0.0441,1,1.67E-05,4,0
Shy Guy,0.0128,0.714,258560,0.825,0.751,94.074,0.0751,0,-5.447,0.049,11,0.000569,4,0
Only Wanna Be With You,0.107,0.49,229587,0.873,0.513,103.272,0.0355,1,-5.861,0.118,6,5.19E-06,4,0
Give It To You,0.0552,0.83,289760,0.655,0.653,134.869,0.0544,1,-7.072,0.0567,7,1.09E-06,4,0
Summer Girls,0.161,0.814,257333,0.808,0.738,99.816,0.155,1,-5.034,0.0616,7,0,4,0
"It Must Have Been Love - From the Film ""Pretty Woman""",0.34,0.52,258787,0.652,0.722,80.609,0.0274,1,-6.655,0.256,5,5.49E-05,4,0
Anything,0.43,0.686,321000,0.454,0.645,131.977,0.0328,0,-10.928,0.286,10,0.00021,4,0
I Got 5 On It,0.209,0.6,253533,0.706,0.58,173.926,0.361,0,-7.899,0.125,10,0,4,0
Best Part (feat. H.E.R.),0.793,0.473,209400,0.371,0.413,75.205,0.0405,0,-10.219,0.109,4,0,4,0
Good Days,0.499,0.436,279204,0.655,0.412,121.002,0.0583,0,-8.37,0.688,1,8.10E-06,4,0
Levitating (feat. DaBaby),0.00883,0.702,203064,0.825,0.915,102.977,0.0601,0,-3.787,0.0674,6,0,4,0
Nights Like This (feat. Ty Dolla $ign),0.367,0.61,201788,0.725,0.291,146.163,0.15,1,-5.131,0.154,8,0,4,0
STAY (with Justin Bieber),0.0383,0.591,141806,0.764,0.478,169.928,0.0483,1,-5.484,0.103,1,0,4,0
ceilings,0.473,0.516,182888,0.322,0.261,148.005,0.0292,1,-11.762,0.215,9,0.00194,3,0
Heartbreak Anniversary,0.546,0.443,198371,0.459,0.565,87.064,0.074,1,-8.955,0.307,0,1.05E-06,5,0
Out of Time,0.255,0.65,214194,0.76,0.838,93.057,0.0446,0,-4.422,0.339,0,0,4,0
boyfriend (with Social House),0.119,0.4,186107,0.795,0.702,190.097,0.461,0,-3.731,0.159,10,0,4,0
I'm Good (Blue),0.00383,0.561,175238,0.965,0.304,128.04,0.0343,0,-3.673,0.371,7,7.07E-06,4,0
Bad Habit,0.626,0.686,232115,0.507,0.69,168.955,0.0357,1,-7.097,0.383,1,7.51E-05,4,0
golden hour,0.653,0.515,209260,0.593,0.153,94.467,0.0322,1,-4.801,0.25,4,0.162,3,0
Lover,0.492,0.359,221307,0.543,0.453,68.534,0.0919,1,-7.582,0.118,7,1.58E-05,4,0
Leave The Door Open,0.182,0.586,242096,0.616,0.719,148.088,0.0324,1,-7.964,0.0927,5,0,4,0
I Like You (A Happier Song) (with Doja Cat),0.121,0.733,192841,0.67,0.472,100.964,0.0751,1,-6.009,0.121,5,0,4,0
At My Worst,0.777,0.813,170345,0.415,0.667,91.921,0.0349,1,-5.926,0.131,0,0,4,0
Talk (feat. Disclosure),0.0516,0.9,197573,0.4,0.346,135.984,0.127,1,-8.575,0.0599,0,0,4,0
1950,0.648,0.6,225133,0.535,0.269,71.912,0.107,1,-7.043,0.162,4,4.70E-06,4,0
34+35,0.237,0.83,173711,0.585,0.485,109.978,0.094,1,-6.476,0.248,0,0,4,0
Late Night Talking,0.298,0.714,177955,0.728,0.901,114.996,0.0468,1,-4.595,0.106,10,0,4,0
comethru,0.607,0.795,181613,0.178,0.608,93.982,0.0574,1,-11.991,0.623,0,0,4,0
cardigan,0.537,0.613,239560,0.581,0.551,130.033,0.0424,0,-8.588,0.25,0,0.000345,4,0
Kiss Me More (feat. SZA),0.235,0.762,208867,0.701,0.742,110.968,0.0286,1,-3.541,0.123,8,0.000158,4,0
deja vu,0.584,0.442,215507,0.612,0.178,180.917,0.112,1,-7.222,0.37,2,5.70E-06,4,0
Heather,0.584,0.357,198040,0.425,0.27,102.078,0.0333,1,-7.301,0.322,5,0,3,0
telepatía,0.112,0.653,160191,0.524,0.553,83.97,0.0502,0,-9.016,0.203,11,0,4,0
Put Your Records On,0.0563,0.399,210463,0.491,0.151,91.066,0.0538,0,-10.778,0.11,6,0.00089,4,0
CUFF IT,0.0368,0.78,225389,0.689,0.642,115.042,0.141,1,-5.668,0.0698,7,9.69E-06,4,0
If We Ever Broke Up,0.621,0.898,142759,0.732,0.96,115.955,0.0427,1,-3.982,0.0908,7,1.29E-05,4,0
Delicate,0.216,0.75,232253,0.404,0.0499,95.045,0.0682,0,-10.178,0.0911,9,0.000357,4,0
Better,0.0765,0.596,229320,0.552,0.112,97.949,0.097,0,-10.278,0.104,0,0.334,4,0
Falling,0.839,0.567,240133,0.267,0.0592,110.011,0.0299,1,-6.502,0.089,4,1.46E-06,4,0
Left and Right (Feat. Jung Kook of BTS),0.619,0.881,154487,0.592,0.719,101.058,0.0324,1,-4.898,0.0901,2,1.32E-05,4,0
traitor,0.691,0.38,229227,0.339,0.0849,100.607,0.0338,1,-7.885,0.12,3,0,4,0
positions,0.468,0.737,172325,0.802,0.682,144.015,0.0878,1,-4.771,0.0931,0,0,4,0
Saturday Nights,0.606,0.551,210667,0.44,0.341,167.923,0.0985,1,-8.559,0.11,10,3.02E-05,4,0
Meet Me At Our Spot,0.0153,0.773,162680,0.47,0.399,94.995,0.0299,1,-7.93,0.0851,2,0.000193,4,0
Go Crazy,0.316,0.755,176960,0.578,0.581,94.148,0.145,0,-8.932,0.25,0,0,4,0
willow,0.833,0.392,214707,0.574,0.529,81.112,0.17,1,-9.195,0.145,7,0.00179,4,0
Better Days (NEIKED x Mae Muller x Polo G),0.0018,0.717,160657,0.671,0.699,110.054,0.0337,0,-5.077,0.0921,0,2.54E-06,4,0
New Light,0.316,0.826,217427,0.694,0.852,123.932,0.0315,1,-7.862,0.074,7,0.0285,4,0
Escapism.,0.138,0.538,272373,0.742,0.25,96.107,0.114,1,-5.355,0.0934,2,4.67E-05,4,0
Glimpse of Us,0.891,0.44,233456,0.317,0.268,169.914,0.0531,1,-9.258,0.141,8,4.78E-06,3,0
"thank u, next",0.229,0.717,207320,0.653,0.412,106.966,0.0658,1,-5.634,0.101,1,0,4,0
Adore You,0.0237,0.676,207133,0.771,0.569,99.048,0.0483,1,-3.675,0.102,8,7.00E-06,4,0
If the World Was Ending (feat. Julia Michaels),0.866,0.464,208687,0.473,0.604,75.801,0.129,1,-10.086,0.109,1,0,4,0
Ghost,0.178,0.604,153190,0.741,0.473,153.947,0.0475,1,-5.571,0.409,2,3.49E-05,4,0
Juice,0.00611,0.767,195145,0.889,0.843,119.93,0.0963,1,-2.988,0.402,7,0,4,0
The Man,0.0767,0.777,190360,0.658,0.633,110.048,0.054,1,-5.191,0.0901,0,0,4,0
i'm so tired...,0.173,0.548,162587,0.735,0.498,101.252,0.236,1,-7.572,0.195,11,0,4,0
Yellow Hearts,0.177,0.866,223258,0.438,0.695,129.039,0.0719,1,-8.943,0.0743,7,0,4,0
Young Dumb & Broke,0.199,0.799,202547,0.539,0.394,136.948,0.0421,1,-6.351,0.165,1,1.66E-05,4,0
Intentions,0.317,0.811,212869,0.553,0.86,148.014,0.0552,1,-6.644,0.105,9,0,4,0
Need to Know,0.304,0.664,210560,0.609,0.194,130.041,0.0707,1,-6.509,0.0926,1,0,4,0
Paradise,0.0828,0.844,169038,0.644,0.591,122.061,0.0479,0,-6.273,0.113,11,0,4,0
Dancing With A Stranger (with Normani),0.45,0.741,171030,0.52,0.347,102.998,0.0656,1,-7.513,0.222,8,1.97E-06,4,0
Sunday Best,0.137,0.869,158948,0.555,0.738,112.003,0.0454,1,-5.984,0.0746,5,0,4,0
Peaches (feat. Daniel Caesar & Giveon),0.321,0.677,198082,0.696,0.464,90.03,0.119,1,-6.181,0.42,0,0,4,0
"10,000 Hours (with Justin Bieber)",0.153,0.654,167693,0.63,0.43,89.991,0.0259,1,-4.644,0.111,10,0,4,0
Shut Down,0.00327,0.818,175889,0.69,0.688,110.071,0.0454,1,-5.119,0.186,0,0,3,0
Monster (Shawn Mendes & Justin Bieber),0.0676,0.652,178994,0.383,0.549,145.765,0.0516,0,-7.076,0.0828,2,0,4,0
Beautiful (feat. Camila Cabello),0.346,0.638,180000,0.717,0.249,100.027,0.0337,1,-4.722,0.105,2,0,4,0
Woman,0.0888,0.824,172627,0.764,0.881,107.998,0.0854,0,-4.175,0.117,5,0.00294,4,0
Just Wanna Rock,0.0652,0.486,123891,0.545,0.0385,150.187,0.0336,1,-7.924,0.0642,11,0.00474,4,0
Eastside (with Halsey & Khalid),0.555,0.56,173800,0.68,0.319,89.391,0.321,0,-7.648,0.116,6,0,4,0
Supalonely,0.305,0.863,223480,0.631,0.817,128.977,0.0534,1,-4.689,0.123,7,3.04E-05,4,0
drivers license,0.768,0.561,242013,0.431,0.137,143.875,0.0578,1,-8.81,0.106,10,1.42E-05,4,0
"fuck, i'm lonely",0.452,0.809,198973,0.547,0.718,94.992,0.0614,1,-7.305,0.054,9,0,4,0
Lose You To Love Me,0.556,0.488,206459,0.343,0.0978,102.819,0.0436,1,-8.985,0.21,4,0,4,0
Golden,0.21,0.448,208907,0.838,0.254,139.863,0.0557,0,-5.257,0.131,4,0.000131,4,0
Slow Hands,0.011,0.735,188174,0.425,0.848,85.896,0.0464,1,-6.648,0.055,0,0,4,0
Too Good At Goodbyes,0.64,0.681,201000,0.372,0.476,91.873,0.0432,1,-8.237,0.169,5,0,4,0
The Bones,0.278,0.612,197293,0.57,0.334,77.004,0.0347,0,-6.642,0.0963,11,0,4,0
Say So,0.264,0.787,237893,0.673,0.779,110.962,0.159,0,-4.583,0.0904,11,3.35E-06,4,0
Boy With Luv (feat. Halsey),0.0933,0.645,229773,0.862,0.803,119.947,0.0845,0,-4.761,0.193,11,0,4,0
Santa Tell Me,0.0489,0.525,204093,0.621,0.591,191.9,0.116,1,-7.364,0.294,7,0,4,0
Underneath the Tree,0.00128,0.509,229640,0.812,0.689,159.878,0.0537,1,-5.439,0.214,8,1.99E-05,4,0
