songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
You And I,0.818,0.426,168936,0.463,0.691,93.127,0.0437,0,-6.573,0.0984,3,0.0,4,0
listen up - Radio Edit,0.428,0.773,108949,0.563,0.712,89.992,0.047,1,-6.669,0.108,9,0.264,4,0
100 Degrees,0.541,0.727,154815,0.254,0.506,81.025,0.216,1,-13.025,0.0943,1,0.848,4,0
Palace,0.0557,0.488,152397,0.599,0.766,141.84,0.18,1,-7.757,0.0834,0,0.1,3,0
Don't Pretend - Acoustic,0.675,0.578,141667,0.172,0.421,141.757,0.0491,1,-11.422,0.11,0,0.0,3,0
ORANGE WINE,0.0795,0.625,186061,0.441,0.456,92.071,0.0526,0,-9.952,0.426,11,0.194,4,0
Too Far,0.802,0.624,174159,0.234,0.361,112.59,0.0462,0,-11.451,0.128,7,0.0,4,0
MUSE FREESTYLE,0.897,0.502,238179,0.303,0.2,129.569,0.0564,0,-11.763,0.11,9,0.00086,4,0
Fuck Your Friend,0.495,0.551,164738,0.597,0.503,85.126,0.0649,0,-8.376,0.121,3,0.00186,4,0
Stay,0.399,0.554,203136,0.626,0.433,90.942,0.0661,0,-5.341,0.12,2,0.0,4,0
Finding Peace,0.571,0.747,183160,0.467,0.735,150.066,0.1,1,-11.25,0.0939,7,0.173,4,0
Water,0.235,0.619,165625,0.369,0.359,104.836,0.0351,0,-10.658,0.117,10,0.000917,4,0
Caught Me Running,0.701,0.646,194907,0.238,0.107,120.147,0.0392,0,-13.32,0.0977,6,0.0,4,0
Addicted (Kenyon Dixon and Nana Remix),0.0164,0.716,174552,0.582,0.396,90.013,0.0437,1,-5.23,0.635,2,5.7e-06,4,0
Pull Up,0.277,0.707,181920,0.362,0.262,138.221,0.171,1,-11.043,0.111,0,0.00024,4,0
Swing My Way,0.138,0.577,160730,0.478,0.231,145.718,0.252,0,-6.023,0.397,5,0.0,4,0
Don't Lie,0.406,0.765,156214,0.513,0.646,109.432,0.0427,0,-7.835,0.0719,5,0.000975,5,0
Leaves,0.164,0.563,159533,0.593,0.352,75.249,0.0981,0,-5.8,0.187,9,0.0,4,0
Is It A Crime?,0.397,0.65,142041,0.541,0.447,77.011,0.0508,0,-7.156,0.0838,10,0.0,4,0
Through The Night (feat. Free Nationals),0.689,0.468,258024,0.38,0.406,129.897,0.0309,1,-6.326,0.114,1,5.98e-05,3,0
Eve Gene,0.241,0.652,198425,0.677,0.753,79.04,0.193,0,-6.434,0.0837,4,0.0,4,0
Requiem,0.273,0.354,284267,0.38,0.148,77.605,0.0413,0,-9.52,0.0945,5,0.000762,4,0
Show Her The Way,0.214,0.626,242431,0.686,0.387,112.099,0.0565,0,-7.364,0.171,0,5.74e-05,4,0
Forever In A Song,0.723,0.779,216467,0.364,0.694,94.971,0.0361,1,-7.98,0.104,2,0.312,4,0
Celestial - Acoustic,0.924,0.293,175356,0.122,0.349,186.385,0.0498,1,-11.908,0.0945,3,0.000109,4,0
Until The Morning,0.485,0.73,177931,0.48,0.477,87.12,0.386,1,-12.699,0.106,7,0.000202,4,0
June 15th,0.84,0.559,163632,0.315,0.689,134.776,0.0476,1,-11.57,0.126,6,0.0,4,0
For Granted (feat. Arin Ray),0.147,0.774,176842,0.613,0.344,95.011,0.0606,0,-8.713,0.111,11,0.00757,4,0
I Don't Mind,0.173,0.798,177420,0.608,0.844,109.916,0.0879,1,-5.765,0.302,8,5.97e-05,4,0
THERAPY,0.632,0.577,126857,0.48,0.449,139.31,0.348,1,-8.109,0.117,8,0.0,5,0
sore loser - Acoustic,0.909,0.802,131253,0.209,0.67,110.994,0.188,0,-13.605,0.12,2,3.39e-05,4,0
Superpowers,0.614,0.501,174513,0.445,0.0549,106.627,0.0369,1,-9.117,0.194,7,0.0373,5,0
Blue,0.539,0.708,192611,0.574,0.563,94.004,0.0493,0,-6.111,0.21,11,7.12e-05,4,0
Committed,0.118,0.67,202557,0.61,0.639,134.039,0.0341,0,-3.816,0.145,5,0.0,4,0
TMF,0.271,0.775,211284,0.417,0.72,138.058,0.0955,0,-3.987,0.0781,6,0.00011,3,0
Only You,0.637,0.427,188333,0.344,0.119,72.638,0.0385,1,-13.301,0.5,8,0.000427,4,0
