songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Cruel,0.729,0.573,186687,0.357,0.204,82.928,0.0253,1,-4.704,0.107,9,0,4,0
Like a Habit,0.318,0.717,166173,0.542,0.594,109.943,0.143,0,-10.381,0.26,11,0,4,0
SOW,0.00742,0.898,186053,0.73,0.98,117.986,0.0362,0,-6.732,0.174,9,0.00238,4,0
Caught Me Running,0.701,0.646,194907,0.238,0.107,120.147,0.0392,0,-13.32,0.0977,6,0,4,0
TRAVELIN',0.825,0.667,217846,0.238,0.212,130.077,0.0318,0,-12.588,0.134,9,0.795,4,0
Strawberry Perfume,0.819,0.748,116736,0.409,0.0671,83.542,0.0377,0,-9.947,0.251,6,0.214,4,0
in ur motion,0.775,0.589,208193,0.449,0.37,83,0.0286,0,-11.637,0.116,8,0.0956,4,0
Advantage,0.362,0.638,210005,0.423,0.469,85.917,0.0323,1,-7.195,0.0846,5,0,4,0
Tiny Garden,0.239,0.743,251991,0.354,0.643,96.028,0.138,0,-10.923,0.105,6,2.35E-05,4,0
pink dress,0.645,0.828,173330,0.425,0.217,112.028,0.0534,0,-7.903,0.186,6,0.000104,4,0
Satellites,0.474,0.436,265680,0.764,0.266,169.002,0.0685,0,-6.347,0.125,4,0.35,4,0
I Just Wanna Feel Your Love Again,0.949,0.483,241167,0.00998,0.0788,119.955,0.0437,1,-30.285,0.118,9,0.000329,4,0
Pretty,0.406,0.679,205373,0.266,0.0842,90.022,0.0278,1,-12.714,0.0878,8,0.414,4,0
As Days Go By,0.439,0.608,222655,0.459,0.461,124.056,0.0447,0,-12.453,0.082,4,0.000327,4,0
Lock Me In,0.005,0.587,134516,0.559,0.787,124.005,0.0362,0,-5.095,0.0956,10,4.33E-05,4,0
Hands Tied,0.725,0.78,343348,0.406,0.712,139.997,0.0479,1,-12.431,0.0894,0,0.483,4,0
Off the Wall,0.662,0.611,212289,0.433,0.206,85.017,0.0515,0,-9.16,0.101,3,6.58E-05,4,0
Break Bread,0.0791,0.851,189773,0.219,0.745,172.009,0.169,0,-12.424,0.0963,0,0.934,4,0
Mile End - A COLORS SHOW,0.633,0.542,153341,0.384,0.191,137.174,0.135,1,-10.075,0.105,7,0.000254,4,0
Cherry Picking,0.738,0.393,156573,0.264,0.11,172.79,0.0469,1,-11.993,0.184,7,1.98E-06,4,0
VIRGINIA CREEPER,0.463,0.756,172308,0.599,0.412,116.989,0.33,0,-10.057,0.275,1,1.89E-05,4,0
Shame (with Elmiene),0.794,0.484,152611,0.511,0.496,144.652,0.227,0,-5.619,0.134,8,0.00847,4,0
World In My Hands,0.864,0.714,194402,0.372,0.293,103.174,0.107,1,-9.844,0.131,6,0.000186,4,0
What's Left?,0.889,0.703,171441,0.387,0.465,89.989,0.061,0,-15.138,0.116,6,0.0265,4,0
OMW,0.267,0.718,77760,0.429,0.512,77.998,0.069,0,-10.559,0.122,4,0.804,4,0
Unfinished House,0.93,0.553,153366,0.242,0.282,77.511,0.0455,1,-10.901,0.105,6,0,4,0
Time,0.905,0.444,200750,0.208,0.19,138.852,0.0317,1,-10.27,0.115,10,0,4,0
On My Way,0.701,0.381,180545,0.327,0.288,93.774,0.0697,0,-8.183,0.156,8,0.0015,4,0
Dancing Circles,0.798,0.88,233640,0.325,0.529,105.542,0.036,0,-11.983,0.0557,7,0.00112,3,0
Honeydew (02),0.543,0.693,153143,0.31,0.318,104.955,0.0289,1,-11.704,0.259,4,0.000111,4,0
Kinda Like Paradise,0.844,0.312,225822,0.192,0.0674,130.785,0.0352,0,-14.638,0.122,1,0.000231,4,0
cross my heart,0.0665,0.813,146229,0.466,0.238,132.324,0.171,1,-10.671,0.231,8,0.00115,4,0
Requiem,0.273,0.354,284267,0.38,0.148,77.605,0.0413,0,-9.52,0.0945,5,0.000762,4,0
Gone (Abebe Bikila),0.147,0.683,139813,0.487,0.65,97.939,0.066,0,-9.859,0.161,11,0,4,0
one day,0.0967,0.965,124238,0.482,0.949,109.977,0.0418,0,-9.293,0.115,8,2.80E-06,4,0
Boomerang,0.116,0.659,182745,0.727,0.701,158.016,0.0318,1,-6.172,0.156,7,2.33E-05,4,0
Blue Hundreds,0.00923,0.541,164103,0.925,0.742,175.476,0.0408,0,-5.238,0.106,11,0.0954,3,0
Water My Heart (feat. Mereba),0.798,0.525,222335,0.514,0.321,144.099,0.0424,1,-9.29,0.118,3,0.0211,4,0
She'll Be Ok,0.201,0.681,130968,0.431,0.331,120.856,0.0973,0,-7.794,0.149,2,0,4,0
Dance with You Again,0.789,0.549,292191,0.364,0.219,104.267,0.0312,0,-7.402,0.098,7,0.000251,3,0
Coffee in the Morning,0.914,0.729,226453,0.132,0.31,95.981,0.0369,1,-13.578,0.15,5,0,4,0
Eucalyptus,0.0401,0.739,268800,0.557,0.624,100.002,0.043,0,-10.365,0.0677,10,0.802,4,0
get back,0.162,0.759,101333,0.626,0.39,90.058,0.0689,0,-9.183,0.138,4,0.757,4,0
Let's Get It On,0.0559,0.574,201963,0.862,0.872,152.499,0.0391,0,-4.612,0.267,4,0,4,0
Go Boy,0.296,0.575,200735,0.476,0.0873,110.034,0.0287,0,-12.338,0.164,1,0.037,4,0
Two Years,0.282,0.682,163615,0.42,0.266,90.443,0.0561,1,-9.096,0.242,0,0,4,0
