songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Add the Bassline,0.182,0.753,158145,0.352,0.53,89.968,0.173,0,-9.566,0.12,8,0.000102,4,1
Love Rain,0.186,0.799,252133,0.321,0.325,86.019,0.134,1,-12.152,0.152,1,1.51E-05,4,1
Honey,0.0313,0.407,320973,0.795,0.49,87.819,0.389,0,-7.819,0.141,4,0.00778,4,1
Bedda At Home,0.088,0.775,262307,0.754,0.566,85.002,0.0881,1,-6.568,0.0664,7,4.42E-05,4,1
Feel Like Makin' Love,0.124,0.912,382333,0.202,0.519,87.371,0.204,1,-9.785,0.0903,0,0.298,4,1
Honey,0.428,0.804,272331,0.269,0.369,128.999,0.0516,1,-14.967,0.0785,1,0.00362,4,1
Biggest Joke Of All,0.609,0.881,325216,0.346,0.37,98.137,0.443,0,-8.576,0.0678,11,0.000469,4,1
She Don't Really Care_1 Luv,0.0681,0.5,367400,0.581,0.463,87.559,0.144,1,-8.481,0.305,6,0.0184,4,1
Mr Magic (Through The Smoke),0.0203,0.858,236504,0.518,0.608,99.507,0.0416,0,-7.241,0.0961,5,0.0232,4,1
Shaolin Monk Motherfunk,0.134,0.415,350533,0.463,0.573,96.1,0.0823,0,-9.86,0.101,6,0.00255,4,1
Not Like Crazy,0.621,0.725,237933,0.374,0.697,124.128,0.168,0,-11.43,0.334,11,0,4,1
On Sight,0.276,0.707,249454,0.663,0.712,94.965,0.0908,0,-7.548,0.693,2,0.000387,4,1
You Sent Me Flying / Cherry,0.516,0.639,410760,0.656,0.319,99.481,0.126,0,-5.874,0.223,0,0,4,1
Sane,0.624,0.808,192507,0.653,0.675,101,0.204,0,-5.705,0.111,0,0.00768,4,1
Rim Shot - Outro,0.329,0.875,139960,0.306,0.395,80.12,0.156,1,-11.112,0.331,1,0.00104,4,1
Rewind,0.735,0.546,143300,0.42,0.644,155.854,0.057,1,-6.071,0.183,5,0.0477,4,1
Whipped Cream,0.568,0.741,288532,0.397,0.418,85.049,0.035,0,-9.34,0.153,6,0,4,1
Don't Let Me (feat. Blu),0.645,0.656,217861,0.691,0.229,132.908,0.399,1,-7.441,0.108,5,0.000116,4,1
Love Of My Life (An Ode To Hip Hop),0.2,0.592,230387,0.51,0.564,84.93,0.49,1,-7.271,0.201,7,4.95E-06,4,1
AirMax 90,0.464,0.53,220928,0.564,0.474,98.389,0.122,0,-7.379,0.0671,0,0,4,1
Velvet,0.038,0.788,172889,0.68,0.911,95.01,0.0437,0,-3.436,0.0499,7,0.00154,4,1
All Night,0.0359,0.866,299056,0.163,0.577,92.022,0.0676,0,-10.819,0.152,8,0.793,4,1
Lava/Treacle,0.404,0.794,201253,0.314,0.675,155.996,0.183,1,-13.012,0.0852,10,0.512,4,1
Wasn't Looking,0.0858,0.845,236662,0.176,0.587,82.004,0.0598,0,-9.973,0.109,5,0.0104,4,1
Livid,0.305,0.837,269355,0.19,0.268,87.98,0.0722,0,-10.107,0.369,4,0.189,4,1
Call Me,0.259,0.613,192759,0.703,0.515,150.279,0.121,0,-4.801,0.36,5,0.0168,3,1
Loner,0.873,0.722,212000,0.675,0.506,120.012,0.0776,0,-5.61,0.305,1,0.118,4,1
Know What I Want,0.167,0.706,251111,0.631,0.603,81.004,0.0381,1,-4.292,0.155,6,4.91E-06,4,1
"After The Storm (feat. Tyler, The Creator & Bootsy Collins)",0.301,0.702,207455,0.659,0.843,79.64,0.13,0,-6.766,0.218,4,0.00201,4,1
Rush,0.00824,0.74,230593,0.648,0.443,118.004,0.0324,0,-4.987,0.113,10,0.000595,4,1
Black Love,0.205,0.329,222653,0.747,0.39,76.558,0.371,0,-8.649,0.132,10,0.000319,4,1
Backseat,0.0386,0.717,219133,0.709,0.651,139.414,0.136,0,-5.611,0.433,10,0,4,1
Night Drive,0.0717,0.816,150133,0.433,0.713,129.852,0.177,1,-6.372,0.12,6,1.42E-05,4,1
Cold Outside,0.192,0.812,142707,0.542,0.597,117.766,0.0405,0,-5.328,0.137,5,1.03E-05,4,1
Another Round,0.0226,0.755,172800,0.445,0.361,99.957,0.0846,0,-11.564,0.113,4,0,4,1
Queen Tings,0.598,0.818,188053,0.461,0.532,88.006,0.292,0,-6.475,0.108,6,0.000135,4,1
Power,0.199,0.636,242500,0.377,0.698,83.64,0.343,1,-9.892,0.104,5,0.0807,4,1
Keep Up Wimmi,0.104,0.734,201758,0.531,0.558,91.076,0.221,0,-5.691,0.125,6,0,4,1
Settling,0.689,0.609,209437,0.217,0.17,115.638,0.0459,0,-11.268,0.112,0,0.00126,3,1
Something Bout The Rain,0.907,0.803,181907,0.256,0.486,56.53,0.188,0,-8.929,0.137,5,1.37E-06,4,1
Do Well,0.33,0.816,198987,0.793,0.737,94.491,0.178,0,-5.307,0.0953,3,4.40E-06,4,1
Heavenly Mother,0.14,0.871,239767,0.397,0.486,88.167,0.394,0,-7.872,0.0681,11,0.0196,4,1
Love The Things You Do,0.609,0.736,233867,0.406,0.634,92.309,0.358,1,-8.9,0.11,6,0,4,1
A Woman's Worth,0.333,0.652,303333,0.41,0.495,75.09,0.158,0,-8.323,0.064,4,0,4,1
Only You,0.146,0.766,215680,0.483,0.589,155.761,0.0415,0,-8.41,0.0851,10,0.217,4,1
Dreams,0.827,0.661,148253,0.368,0.211,112.891,0.0727,0,-7.342,0.111,5,0.249,4,1
Golden,0.257,0.774,231560,0.571,0.593,99.994,0.114,0,-6.162,0.0719,10,0,4,1
Footsteps in the Dark Pts. 1 & 2,0.144,0.728,317992,0.543,0.718,161.975,0.088,0,-7.64,0.0408,6,0.00121,4,1
Wasted,0.449,0.714,154983,0.348,0.205,117.312,0.147,1,-11.319,0.323,7,0,4,1
Them Changes,0.54,0.657,188454,0.562,0.704,81.657,0.0601,1,-8.6,0.101,8,0.00143,4,1
Sweet Blue,0.733,0.596,253527,0.313,0.444,81.02,0.056,0,-14.759,0.0653,6,0.0034,4,1
For South,0.617,0.573,160507,0.398,0.535,82.342,0.273,0,-11.246,0.0892,5,0.0135,4,1
Weary,0.655,0.507,194253,0.466,0.11,157.013,0.0862,1,-11.966,0.0929,1,0.363,4,1
Hu Man,0.393,0.684,203240,0.638,0.692,126.959,0.0585,0,-8.279,0.103,9,3.50E-06,4,1
Breathing Underwater,0.487,0.511,344320,0.391,0.58,112.196,0.0443,1,-10.85,0.112,7,0,4,1
Brotha,0.149,0.679,207840,0.387,0.472,175.733,0.4,0,-8.045,0.248,8,0,4,1
Vibin' Out,0.847,0.41,311837,0.169,0.208,89.494,0.0485,1,-11.422,0.117,3,0.00327,4,1
Mr. Sun (miss da sun),0.514,0.767,223533,0.574,0.704,138.41,0.0784,0,-7.376,0.0674,9,0.00451,4,1
Spread Too Thin (feat. Lindsay Olsen),0.728,0.405,285670,0.456,0.638,87.721,0.157,1,-9.498,0.375,6,0.6,4,1
Time's A Wastin,0.201,0.673,400840,0.326,0.458,75.387,0.0878,0,-10.684,0.201,11,0.00144,4,1
Cleva,0.0417,0.738,225800,0.382,0.636,83.126,0.0765,1,-11.799,0.116,1,0.0267,4,1
Bad Bad News,0.231,0.783,207307,0.629,0.7,111.978,0.0607,0,-6.152,0.0881,5,0.000536,4,1
Conexão,0.0216,0.855,299132,0.659,0.286,130.967,0.0642,1,-6.451,0.075,0,0.156,4,1
Prototype,0.348,0.643,326240,0.376,0.193,76.002,0.0426,1,-7.424,0.111,9,0.000335,4,1
A Lil Bit Of,0.684,0.742,136077,0.414,0.593,81.172,0.11,1,-9.86,0.0921,7,0.00257,4,1
Give A Little,0.127,0.469,243882,0.497,0.279,170.097,0.373,0,-8.663,0.25,5,0.00887,4,1
Being Loved,0.141,0.783,269972,0.461,0.325,91.951,0.195,1,-7.28,0.306,2,0.000494,4,1
Rose Rouge,0.187,0.663,357960,0.703,0.299,117.953,0.0562,0,-12.125,0.319,3,0.326,4,1
Wash Away,0.0213,0.884,226413,0.357,0.593,94.001,0.0472,1,-5.995,0.889,0,0,4,1
Dragonball Durag,0.697,0.648,181922,0.59,0.401,81.045,0.0942,1,-9.664,0.111,2,0.808,4,1
Time,0.361,0.807,184325,0.411,0.635,68.495,0.106,0,-6.945,0.101,1,0.000263,4,1
You Give Me That,0.541,0.745,319622,0.457,0.382,124.021,0.0424,1,-9.619,0.106,1,0.00856,4,1
Try and You Try,0.711,0.599,298142,0.552,0.594,125.615,0.0597,0,-7.11,0.0939,4,0.0112,4,1
Poke Bowl,0.687,0.612,271064,0.524,0.333,79.667,0.458,0,-6.666,0.0832,10,0.0204,4,1
Mariposa,0.18,0.82,184787,0.465,0.572,101.957,0.306,0,-7.798,0.0907,4,0,4,1
Saturn,0.014,0.849,186627,0.406,0.843,150.513,0.18,0,-11.367,0.122,1,0.0106,4,1
Dontcha,0.0161,0.861,201640,0.346,0.579,115.264,0.0702,0,-12.033,0.104,8,0.127,4,1
So Simple (feat. Lellow),0.047,0.678,229640,0.64,0.892,91.996,0.207,0,-7.721,0.0993,6,1.77E-06,4,1
WASTING MY TIME (feat. Zilo),0.423,0.46,175767,0.378,0.345,76.408,0.0708,1,-10.1,0.104,5,0.000731,4,1
Eggs Aisle,0.242,0.685,216000,0.389,0.409,90.654,0.491,0,-10.217,0.205,10,3.52E-06,4,1
home demo - Single,0.378,0.865,185714,0.502,0.476,83.987,0.0465,0,-8.042,0.135,3,0.164,4,1
fall,0.787,0.942,244364,0.588,0.839,110.049,0.0411,0,-5.881,0.101,9,0.051,4,1
Come Through (ESTA. Remix),0.0258,0.666,166364,0.254,0.666,88.065,0.146,0,-12.025,0.0988,5,0,4,1
Cruise,0.183,0.701,255582,0.358,0.884,145.029,0.252,0,-10.353,0.0594,11,0.00361,4,1
Bliss Abroad,0.744,0.748,191958,0.342,0.566,104.958,0.0513,0,-9.633,0.254,0,0,4,1
