songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",0.0402,0.854,243733,0.543,0.868,103.032,0.0844,0,-6.166,0.0419,8,5.73E-05,4,1
Shorty (Got Her Eyes on Me),0.0979,0.663,192333,0.544,0.648,161.577,0.0649,0,-8.571,0.307,2,0,4,1
Touch Me Tease Me,0.28,0.653,227493,0.746,0.492,87.611,0.0595,0,-8.254,0.0944,10,5.49E-06,4,1
Faded Pictures,0.125,0.705,229773,0.511,0.581,82.011,0.202,0,-7.422,0.153,6,1.72E-06,4,1
Do You Feel Me,0.0613,0.575,236427,0.54,0.637,82.707,0.0356,1,-6.644,0.119,0,0.08,4,1
Wish I Didn't Miss You,0.355,0.856,270893,0.755,0.842,123.883,0.0331,1,-5.691,0.145,10,0.000621,4,1
The Truth,0.334,0.696,206520,0.467,0.298,95.348,0.231,0,-10.002,0.437,9,9.95E-06,4,1
Honey,0.0278,0.4,320973,0.803,0.444,87.82,0.349,0,-7.87,0.187,6,0.00385,4,1
On & On,0.0396,0.762,226133,0.403,0.346,80.476,0.158,0,-10.423,0.256,11,0.0113,4,1
Appletree,0.0798,0.875,265373,0.45,0.619,94.86,0.0685,1,-10.525,0.0722,7,9.11E-05,4,1
Far Away,0.0791,0.759,257987,0.646,0.786,82.95,0.0683,0,-8.145,0.0965,4,0,4,1
Nobody's Supposed to Be Here,0.202,0.662,262333,0.531,0.399,119.957,0.0361,1,-5.3,0.595,8,1.16E-05,4,1
Simple,0.0367,0.757,206467,0.458,0.731,90.997,0.155,0,-5.365,0.0931,3,2.96E-05,4,1
