songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Get Up,0.31,0.631,244867,0.494,0.542,88.559,0.101,0,-8.335,0.064,11,1.77E-05,4,1
Love,0.342,0.569,304667,0.385,0.339,99.738,0.0499,0,-9.919,0.0876,1,0,4,1
Georgy Porgy (feat. Faith Evans),0.00677,0.728,280880,0.636,0.821,96.512,0.171,0,-7.033,0.296,11,8.47E-05,4,1
To Zion (feat. Carlos Santana),0.127,0.41,369293,0.601,0.516,173.273,0.504,1,-10.714,0.112,7,0,4,1
Alright,0.18,0.626,277667,0.417,0.209,173.629,0.146,1,-8.216,0.111,8,0.000164,4,1
Sumthin' Sumthin' - Remastered 2021,0.445,0.796,257670,0.537,0.857,97.886,0.0751,0,-9.383,0.0862,10,0.0725,4,1
Window Seat,0.648,0.643,289720,0.535,0.564,82.193,0.0941,0,-6.795,0.0766,0,0.00213,4,1
I Believe in You,0.13,0.775,224080,0.611,0.893,84.003,0.224,1,-6.927,0.064,1,2.08E-05,4,1
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",0.0402,0.854,243733,0.543,0.868,103.032,0.0844,0,-6.166,0.0419,8,5.73E-05,4,1
"N2U f, Marsha Ambrosius",0.459,0.762,209093,0.471,0.874,168.039,0.311,0,-9.369,0.136,9,0.209,4,1
When You're Near,0.0985,0.782,243267,0.613,0.634,92.069,0.0864,0,-11.451,0.084,6,0.000472,4,1
Tell Me,0.035,0.8,236067,0.362,0.888,93.059,0.0634,0,-10.849,0.0667,6,3.99E-06,4,1
Don't You Forget It,0.118,0.72,248773,0.513,0.304,89.004,0.072,0,-7.746,0.114,6,0,4,1
Brotha,0.538,0.801,268133,0.434,0.661,132.254,0.376,0,-9.174,0.0729,7,0,4,1
Say Yes,0.211,0.747,268373,0.398,0.428,117.901,0.0743,0,-12.932,0.113,5,1.42E-06,1,1
Could It Be,0.0636,0.655,224667,0.553,0.531,70.033,0.0891,0,-6.854,0.126,9,1.73E-05,4,1
So Far To Go,0.0038,0.86,267627,0.494,0.577,90.295,0.0774,0,-5.701,0.195,5,0.000323,4,1
Never Change,0.354,0.401,230747,0.688,0.625,91.964,0.222,0,-6.185,0.124,10,0,4,1
Blessin Me,0.308,0.286,282827,0.761,0.329,159.16,0.108,1,-4.793,0.355,5,0,4,1
Reminisce,0.0366,0.81,273200,0.634,0.679,93.792,0.194,1,-4.464,0.175,7,4.31E-06,4,1
Spiritual Thang,0.413,0.714,240360,0.572,0.909,191.111,0.108,1,-2.831,0.0474,10,0,4,1
Lake By the Ocean,0.462,0.601,238987,0.66,0.36,76.029,0.0897,0,-4.776,0.351,4,0,4,1
I Am Your Woman,0.0752,0.606,266960,0.65,0.496,85.909,0.07,1,-5.408,0.242,1,0,4,1
Music,0.501,0.778,245426,0.636,0.52,98.008,0.129,1,-6.539,0.106,1,4.25E-05,4,1
You Will Rise,0.134,0.769,389107,0.387,0.509,87.86,0.0421,1,-9.905,0.142,8,0.00143,4,1
Comin' from Where I'm From - Radio Mix,0.184,0.572,240147,0.745,0.593,160.037,0.367,0,-6.418,0.154,6,0,4,1
Words (feat. India.Arie),0.122,0.561,242547,0.525,0.516,83.414,0.0264,0,-8.717,0.0976,3,0,4,1
Nakamarra,0.656,0.553,275320,0.531,0.326,92.049,0.132,1,-6.767,0.11,8,4.84E-05,4,1
Really Love,0.724,0.638,344347,0.395,0.316,78.516,0.1,0,-11.299,0.0761,4,0.569,4,1
So Fine,0.108,0.694,272360,0.672,0.567,202.132,0.247,0,-5.572,0.0771,11,1.01E-06,4,1
Funky For You,0.14,0.541,356000,0.706,0.693,98.673,0.541,1,-6.679,0.166,11,1.99E-05,4,1
Chic,0.282,0.851,220600,0.452,0.791,99.867,0.0883,1,-5.462,0.0848,0,0.00196,4,1
The What If's,0.433,0.666,257493,0.503,0.486,83.969,0.148,0,-8.849,0.187,0,3.62E-06,4,1
Hear Me - Jazzyfatnastees,0.271,0.682,273867,0.539,0.513,148.155,0.0406,1,-8.427,0.0841,6,6.56E-05,4,1
Let Me Be The One,0.241,0.827,251133,0.339,0.654,89.044,0.122,1,-8.694,0.0855,8,0,4,1
Still Believe in Love - Remastered,0.158,0.867,215040,0.475,0.802,96.62,0.0326,1,-7.154,0.0897,2,0,4,1
Ah Yeah,0.696,0.632,308933,0.41,0.33,71.972,0.0677,0,-12.129,0.104,5,0.00307,4,1
Can't Get Enough,0.827,0.785,239973,0.389,0.818,96.011,0.156,0,-9.427,0.128,5,0.00447,4,1
Romantic (feat. Soulive),0.537,0.579,338453,0.503,0.456,73.349,0.237,0,-8.599,0.216,11,4.65E-05,4,1
Excuse Me,0.172,0.892,204107,0.377,0.745,95.992,0.346,1,-7.744,0.157,7,0,4,1
For Da Love Of Da Game,0.0716,0.745,330293,0.575,0.601,92.986,0.155,0,-8.459,0.0667,5,2.49E-06,4,1
Will You Love Me?,0.0281,0.897,298733,0.572,0.713,100.028,0.0454,0,-5.205,0.0512,10,0.00208,4,1
Do I Qualify?,0.141,0.818,287200,0.506,0.865,84.208,0.05,0,-8.602,0.0383,7,0.0012,4,1
Distant Lady,0.328,0.573,298193,0.672,0.648,165.968,0.219,1,-6.073,0.159,4,0,4,1
Truth,0.266,0.758,236133,0.512,0.738,91.544,0.174,0,-8.421,0.126,9,0.000174,4,1
Certified feat. Bilal,0.0272,0.705,280893,0.734,0.817,112.654,0.426,1,-4.718,0.191,0,2.51E-06,5,1
Until You Came,0.0723,0.699,285387,0.498,0.639,118.008,0.103,0,-7.33,0.131,8,0,4,1
Down Here In Hell (With You),0.258,0.72,289307,0.739,0.779,87.136,0.118,1,-4.342,0.0779,8,0.00094,4,1
Dreamin',0.0288,0.948,244480,0.48,0.825,102.036,0.307,0,-7.522,0.0458,4,5.91E-06,4,1
Lala,0.0311,0.885,210413,0.579,0.875,95.206,0.209,0,-4.416,0.0753,6,1.17E-05,4,1
Something Beautiful,0.776,0.744,291933,0.351,0.671,80.053,0.0681,1,-7.914,0.0581,9,0,3,1
Can't Change Me,0.0158,0.864,311453,0.458,0.163,108.125,0.0372,1,-6.539,0.167,7,0.0936,4,1
Wishful Thinking,0.267,0.672,244840,0.544,0.443,91.005,0.0505,1,-6.583,0.366,1,0,4,1
Cloud 9 - Main,0.168,0.644,308453,0.733,0.698,92.103,0.342,1,-7.128,0.0225,8,0,4,1
Give In,0.617,0.631,292560,0.628,0.302,92.001,0.0276,1,-8.119,0.259,7,4.20E-05,4,1
Count The Ways,0.143,0.789,273880,0.637,0.73,95.104,0.384,0,-9.082,0.111,1,0,4,1
What Kind of Cool (QuestLove Remix),0.372,0.605,331240,0.388,0.347,145.159,0.0605,1,-7.923,0.104,1,6.36E-05,3,1
I-69,0.66,0.48,245283,0.498,0.745,84.05,0.12,0,-8.084,0.0927,10,0.0019,4,1
Love Jones,0.148,0.803,283507,0.411,0.443,77.863,0.202,1,-6.524,0.346,11,0.000138,4,1
"No Us, No Them",0.127,0.798,341267,0.445,0.696,85.809,0.0512,1,-9.834,0.065,5,0.00402,4,1
