songTitle,Acousticness,Danceability,Duration,Energy,Valence,Tempo,Speechiness,Mode,Loudness,Liveness,Key,Instrumentalness,Time,Target
Not Nice,0.0253,0.554,202661,0.497,0.721,96.556,0.0868,1,-9.309,0.12,0,0.00123,3,0
It's Not Right But It's Okay,0.162,0.805,292400,0.802,0.531,127.924,0.1,1,-7.076,0.0698,1,0.000883,4,0
Body Do,0.139,0.802,142810,0.632,0.726,120.977,0.0366,1,-5.363,0.366,8,0.0954,4,0
Oops (Oh My) [feat. Missy Elliott],0.233,0.66,237800,0.536,0.775,159.963,0.29,0,-8.786,0.111,10,0.00669,4,0
Try Again,0.0789,0.794,284640,0.662,0.683,93.053,0.249,0,-4.913,0.0937,6,0.0,4,0
"Jumpin', Jumpin'",0.00543,0.771,230200,0.685,0.683,88.997,0.0567,1,-4.639,0.0537,1,0.00157,4,0
"One, Two Step (feat. Missy Elliott)",0.042,0.944,203787,0.511,0.842,113.046,0.161,0,-10.96,0.0379,5,0.00107,4,0
Do It Again,0.0266,0.712,207747,0.564,0.411,95.95,0.047,1,-6.527,0.0874,8,0.0,4,0
Hit 'Em Up Style (Oops!),0.201,0.667,250707,0.773,0.667,89.976,0.0586,0,-4.983,0.404,5,0.0,4,0
Dance With Me,0.0259,0.912,231800,0.511,0.611,101.628,0.203,1,-6.365,0.0442,9,0.0,4,0
24K Magic,0.034,0.818,225983,0.803,0.632,106.97,0.0797,1,-4.282,0.153,1,0.0,4,0
Family Affair,0.132,0.911,265867,0.551,0.969,92.887,0.0449,0,-3.75,0.0863,8,4.12e-05,4,0
Say So,0.264,0.787,237893,0.673,0.779,110.962,0.159,0,-4.583,0.0904,11,3.35e-06,4,0
On + On (with Justine Skye),0.348,0.672,169655,0.606,0.65,116.1,0.279,1,-9.903,0.19,8,9.95e-06,4,0
Goodies (feat. Petey Pablo),0.0277,0.826,223000,0.647,0.872,102.017,0.0491,0,-6.306,0.298,5,1.52e-06,4,0
One Dance,0.00776,0.792,173987,0.625,0.37,103.967,0.0536,1,-5.609,0.329,1,0.0018,4,0
Lose My Breath,0.00727,0.814,242013,0.899,0.545,119.011,0.0637,1,-5.958,0.0979,1,0.219,4,0
Peaches & Cream,0.00277,0.677,193093,0.52,0.768,203.862,0.334,0,-6.255,0.0532,4,0.0,4,0
Doo Wop (That Thing) - Edit,0.00867,0.795,240667,0.56,0.635,99.922,0.0659,1,-8.908,0.226,2,0.0,4,0
FREEDOM,0.0251,0.873,178290,0.651,0.828,115.002,0.0374,1,-4.179,0.213,1,0.000107,4,0
Case Of The Ex (Whatcha Gonna Do),0.0687,0.774,236827,0.684,0.354,98.001,0.0408,0,-4.721,0.0765,1,9.34e-05,4,0
This Is How We Do It,0.0141,0.799,238800,0.623,0.773,103.649,0.0812,1,-9.374,0.43,0,0.0,4,0
Pour It Up,0.0254,0.785,161200,0.478,0.39,134.002,0.0419,1,-8.735,0.0901,2,0.0,4,0
Thong Song,0.119,0.706,253733,0.888,0.714,121.549,0.0654,1,-6.959,0.07,2,9.64e-05,4,0
Like a Boy,0.267,0.701,237053,0.724,0.425,132.035,0.145,0,-5.751,0.0867,0,0.0,4,0
Hurtin' Me,0.102,0.535,212815,0.794,0.799,203.712,0.161,1,-4.933,0.144,0,1.52e-05,4,0
Can't Feel My Face,0.113,0.705,213520,0.769,0.583,107.949,0.0425,0,-5.526,0.105,9,0.0,4,0
Don't Mess With My Man,0.111,0.904,217667,0.655,0.83,106.005,0.087,0,-5.102,0.0779,6,0.000167,4,0
Somebody,0.000792,0.83,189907,0.52,0.735,104.99,0.0376,1,-8.714,0.0656,0,1.25e-05,4,0
"No, No, No Pt. 2 (feat. Wyclef Jean)",0.3,0.67,207467,0.582,0.675,181.841,0.224,1,-3.574,0.0845,1,0.0,4,0
Vibe,0.0839,0.859,195344,0.391,0.802,103.996,0.0681,1,-5.754,0.0978,7,0.0,4,0
Bitch Better Have My Money,0.0509,0.781,219306,0.728,0.395,102.99,0.0621,1,-4.981,0.257,1,1.94e-06,4,0
Love Don't Cost a Thing,0.00305,0.786,221227,0.842,0.685,97.577,0.0707,0,-5.115,0.473,4,3.54e-06,4,0
Give It To Me,0.168,0.975,234027,0.711,0.815,110.621,0.0632,1,-3.904,0.0799,8,0.000552,4,0
Shackles (Praise You),0.0343,0.779,198347,0.834,0.8,100.46,0.162,1,-2.773,0.0886,7,0.0,4,0
Show Me (feat. Chris Brown),0.0355,0.711,217800,0.508,0.663,98.098,0.0502,1,-7.299,0.141,7,0.0,4,0
Lady Marmalade - Single Edit,0.0185,0.754,267960,0.811,0.639,109.902,0.0561,1,-3.679,0.654,5,5.18e-06,4,0
Don't Cha,0.00516,0.877,272080,0.637,0.569,119.988,0.101,0,-3.493,0.0959,1,2.5e-06,4,0
Last Night,0.166,0.916,255773,0.849,0.974,121.002,0.0639,0,-5.034,0.0859,3,0.000193,4,0
Umbrella,0.00864,0.583,275987,0.829,0.575,174.028,0.134,1,-4.603,0.0426,1,0.0,4,0
Soldier,0.0444,0.878,325573,0.417,0.904,77.49,0.361,1,-6.799,0.0833,7,0.0,4,0
Jenny from the Block (feat. Jadakiss & Styles P.) - Track Masters Remix,0.00736,0.84,189765,0.762,0.946,99.987,0.226,1,-5.454,0.0615,6,3.77e-06,4,0
1 Thing (feat. Eve) - Radio Version,0.105,0.591,214973,0.953,0.882,127.312,0.326,0,-4.027,0.0262,10,0.0,5,0
"Never Leave You (Uh Oooh, Uh Oooh)",0.0391,0.811,184907,0.657,0.777,199.958,0.362,1,-6.197,0.0798,6,0.712,4,0
Breathe (feat. Sean Paul) - Rap Version,0.048,0.8,228000,0.663,0.472,91.934,0.0324,1,-3.832,0.252,2,0.0,4,0
Move Ya Body,0.0202,0.87,232000,0.712,0.877,121.057,0.0432,0,-6.313,0.0576,11,0.000331,4,0
Get Right,0.0218,0.741,225533,0.759,0.362,97.084,0.12,0,-5.096,0.628,0,0.0,4,0
Yeah! (feat. Lil Jon & Ludacris),0.0183,0.894,250373,0.791,0.583,105.018,0.112,1,-4.699,0.0388,2,0.0,4,0
Only U - No Intro,0.0374,0.601,186307,0.621,0.278,94.547,0.0434,0,-5.576,0.188,6,1.75e-06,4,0
Trick Me - Club Mix,0.0369,0.97,206107,0.738,0.961,107.166,0.132,0,-3.381,0.324,1,0.000384,4,0
CHURCH GIRL,0.0381,0.792,224473,0.919,0.22,92.028,0.276,1,-5.688,0.368,2,5.1e-06,4,0
Crazy In Love (feat. Jay-Z),0.00249,0.646,236133,0.77,0.681,99.165,0.226,0,-6.596,0.0715,2,0.0,4,0
Run It! (feat. Juelz Santana),0.0246,0.846,229867,0.482,0.212,100.969,0.129,0,-6.721,0.393,1,0.0,4,0
7/11,0.0128,0.747,213507,0.705,0.56,136.024,0.126,0,-5.137,0.126,9,0.0,4,0
Ayo,0.0399,0.823,225227,0.563,0.682,98.031,0.0443,1,-5.095,0.0851,6,0.0,4,0
Bootylicious,0.00281,0.84,207907,0.835,0.637,103.376,0.275,0,-4.386,0.152,1,1.11e-06,4,0
Single Ladies (Put a Ring on It),0.0383,0.426,193213,0.584,0.272,193.437,0.296,1,-5.293,0.188,1,0.0,4,0
Survivor,0.0559,0.514,254027,0.911,0.619,161.109,0.41,0,-2.027,0.775,1,0.0,4,0
Run the World (Girls),0.00496,0.732,236093,0.899,0.759,127.091,0.143,1,-4.237,0.372,0,4.64e-05,4,0
